parcel_id,farmer_name,season,year,soil_type,soil_texture,soil_depth_cm,pH,organic_carbon,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,sulphur_ppm,zinc_ppm,electrical_conductivity,drainage_class,soil_fertility_score
AP_ANP_00450,Nagarjuna Reddy,Summer,2025,Black Cotton Soil,Clay,80,8.05,0.88,310,43,264,17.78,1.93,0.98,Poor,
AP_ANP_00451,Venkat Ramaiah,Kharif,2025,Sandy Loam,Clay,101,7.01,0.67,261,38,194,26.98,2.26,0.31,Moderate,
AP_ANP_00451,Venkat Ramaiah,Rabi,2025,Sandy Loam,Clay,101,7.01,0.67,261,38,194,26.98,2.26,0.31,Moderate,
AP_ANP_00451,Venkat Ramaiah,Summer,2025,Sandy Loam,Clay,101,7.01,0.67,261,38,194,26.98,2.26,0.31,Moderate,
AP_ANP_00452,Gopal Reddy,Kharif,2025,Red Loamy Soil,Clay,118,8.4,0.88,185,15,178,11.22,2.84,0.67,Poor,
AP_ANP_00452,Gopal Reddy,Rabi,2025,Red Loamy Soil,Clay,118,8.4,0.88,185,15,178,11.22,2.84,0.67,Poor,
AP_ANP_00452,Gopal Reddy,Summer,2025,Red Loamy Soil,Clay,118,8.4,0.88,185,15,178,11.22,2.84,0.67,Poor,
AP_ANP_00453,Bhavani S,Kharif,2025,Black Cotton Soil,Sandy,52,8.44,0.57,385,21,197,9.19,1.55,0.16,Poor,
AP_ANP_00453,Bhavani S,Rabi,2025,Black Cotton Soil,Sandy,52,8.44,0.57,385,21,197,9.19,1.55,0.16,Poor,
AP_ANP_00453,Bhavani S,Summer,2025,Black Cotton Soil,Sandy,52,8.44,0.57,385,21,197,9.19,1.55,0.16,Poor,
AP_ANP_00454,Ravi Teja,Kharif,2025,Sandy Loam,Loamy,41,6.18,0.86,205,37,192,16.7,1.41,1.65,Poor,
AP_ANP_00454,Ravi Teja,Rabi,2025,Sandy Loam,Loamy,41,6.18,0.86,205,37,192,16.7,1.41,1.65,Poor,
AP_ANP_00454,Ravi Teja,Summer,2025,Sandy Loam,Loamy,41,6.18,0.86,205,37,192,16.7,1.41,1.65,Poor,
AP_ANP_00455,Narasimha Rao,Kharif,2025,Red Loamy Soil,Loamy,152,6.34,0.48,396,9,231,17.82,1.17,1.23,Good,
AP_ANP_00455,Narasimha Rao,Rabi,2025,Red Loamy Soil,Loamy,152,6.34,0.48,396,9,231,17.82,1.17,1.23,Good,
AP_ANP_00455,Narasimha Rao,Summer,2025,Red Loamy Soil,Loamy,152,6.34,0.48,396,9,231,17.82,1.17,1.23,Good,
AP_ANP_00456,Anuradha V,Kharif,2025,Clay Loam,Sandy,59,6.0,0.58,314,47,300,15.47,0.89,0.1,Moderate,
AP_ANP_00456,Anuradha V,Rabi,2025,Clay Loam,Sandy,59,6.0,0.58,314,47,300,15.47,0.89,0.1,Moderate,
AP_ANP_00456,Anuradha V,Summer,2025,Clay Loam,Sandy,59,6.0,0.58,314,47,300,15.47,0.89,0.1,Moderate,
AP_ANP_00457,Krishna Murthy,Kharif,2025,Red Loamy Soil,Clay,68,6.3,0.27,167,14,196,22.64,1.13,0.56,Good,
AP_ANP_00457,Krishna Murthy,Rabi,2025,Red Loamy Soil,Clay,68,6.3,0.27,167,14,196,22.64,1.13,0.56,Good,
AP_ANP_00457,Krishna Murthy,Summer,2025,Red Loamy Soil,Clay,68,6.3,0.27,167,14,196,22.64,1.13,0.56,Good,
AP_ANP_00458,Padma Kumari,Kharif,2025,Sandy Loam,Sandy,67,6.59,0.95,337,13,389,6.35,0.81,0.17,Poor,
AP_ANP_00458,Padma Kumari,Rabi,2025,Sandy Loam,Sandy,67,6.59,0.95,337,13,389,6.35,0.81,0.17,Poor,
AP_ANP_00458,Padma Kumari,Summer,2025,Sandy Loam,Sandy,67,6.59,0.95,337,13,389,6.35,0.81,0.17,Poor,
AP_ANP_00459,Srinivas Reddy,Kharif,2025,Red Loamy Soil,Loamy,116,7.85,0.89,338,49,178,24.33,2.11,0.16,Moderate,
AP_ANP_00459,Srinivas Reddy,Rabi,2025,Red Loamy Soil,Loamy,116,7.85,0.89,338,49,178,24.33,2.11,0.16,Moderate,
AP_ANP_00459,Srinivas Reddy,Summer,2025,Red Loamy Soil,Loamy,116,7.85,0.89,338,49,178,24.33,2.11,0.16,Moderate,
AP_ANP_00460,Vijayalakshmi,Kharif,2025,Sandy Loam,Clay,159,6.8,0.76,219,29,292,27.16,1.38,1.74,Poor,
AP_ANP_00460,Vijayalakshmi,Rabi,2025,Sandy Loam,Clay,159,6.8,0.76,219,29,292,27.16,1.38,1.74,Poor,
AP_ANP_00460,Vijayalakshmi,Summer,2025,Sandy Loam,Clay,159,6.8,0.76,219,29,292,27.16,1.38,1.74,Poor,
AP_ANP_00461,Nagarjuna Reddy,Kharif,2025,Red Loamy Soil,Loamy,48,6.02,0.6,328,13,227,27.6,0.49,1.98,Moderate,
AP_ANP_00461,Nagarjuna Reddy,Rabi,2025,Red Loamy Soil,Loamy,48,6.02,0.6,328,13,227,27.6,0.49,1.98,Moderate,
AP_ANP_00461,Nagarjuna Reddy,Summer,2025,Red Loamy Soil,Loamy,48,6.02,0.6,328,13,227,27.6,0.49,1.98,Moderate,
AP_ANP_00462,Venkat Ramaiah,Kharif,2025,Red Sandy Loam,Clay,110,6.47,0.76,332,42,161,14.42,2.66,1.82,Poor,
AP_ANP_00462,Venkat Ramaiah,Rabi,2025,Red Sandy Loam,Clay,110,6.47,0.76,332,42,161,14.42,2.66,1.82,Poor,
AP_ANP_00462,Venkat Ramaiah,Summer,2025,Red Sandy Loam,Clay,110,6.47,0.76,332,42,161,14.42,2.66,1.82,Poor,
AP_ANP_00463,Gopal Reddy,Kharif,2025,Red Sandy Loam,Loamy,137,8.1,0.54,295,24,393,13.01,0.74,1.59,Moderate,
AP_ANP_00463,Gopal Reddy,Rabi,2025,Red Sandy Loam,Loamy,137,8.1,0.54,295,24,393,13.01,0.74,1.59,Moderate,
AP_ANP_00463,Gopal Reddy,Summer,2025,Red Sandy Loam,Loamy,137,8.1,0.54,295,24,393,13.01,0.74,1.59,Moderate,
AP_ANP_00464,Bhavani S,Kharif,2025,Sandy Loam,Sandy,83,6.05,0.96,278,28,297,6.95,2.88,0.57,Poor,
AP_ANP_00464,Bhavani S,Rabi,2025,Sandy Loam,Sandy,83,6.05,0.96,278,28,297,6.95,2.88,0.57,Poor,
AP_ANP_00464,Bhavani S,Summer,2025,Sandy Loam,Sandy,83,6.05,0.96,278,28,297,6.95,2.88,0.57,Poor,
AP_ANP_00465,Ravi Teja,Kharif,2025,Black Cotton Soil,Clay,100,7.21,0.41,369,8,199,28.37,2.75,1.66,Good,
AP_ANP_00465,Ravi Teja,Rabi,2025,Black Cotton Soil,Clay,100,7.21,0.41,369,8,199,28.37,2.75,1.66,Good,
AP_ANP_00465,Ravi Teja,Summer,2025,Black Cotton Soil,Clay,100,7.21,0.41,369,8,199,28.37,2.75,1.66,Good,
AP_ANP_00466,Narasimha Rao,Kharif,2025,Black Cotton Soil,Sandy,110,7.26,1.08,386,11,305,18.61,0.73,1.41,Moderate,
AP_ANP_00466,Narasimha Rao,Rabi,2025,Black Cotton Soil,Sandy,110,7.26,1.08,386,11,305,18.61,0.73,1.41,Moderate,
AP_ANP_00466,Narasimha Rao,Summer,2025,Black Cotton Soil,Sandy,110,7.26,1.08,386,11,305,18.61,0.73,1.41,Moderate,
AP_ANP_00467,Anuradha V,Kharif,2025,Clay Loam,Sandy,140,8.07,0.85,254,27,228,8.89,1.78,0.27,Moderate,
AP_ANP_00467,Anuradha V,Rabi,2025,Clay Loam,Sandy,140,8.07,0.85,254,27,228,8.89,1.78,0.27,Moderate,
AP_ANP_00467,Anuradha V,Summer,2025,Clay Loam,Sandy,140,8.07,0.85,254,27,228,8.89,1.78,0.27,Moderate,
AP_ANP_00468,Krishna Murthy,Kharif,2025,Clay Loam,Sandy,62,8.38,0.41,228,34,381,23.37,2.19,1.72,Good,
AP_ANP_00468,Krishna Murthy,Rabi,2025,Clay Loam,Sandy,62,8.38,0.41,228,34,381,23.37,2.19,1.72,Good,
AP_ANP_00468,Krishna Murthy,Summer,2025,Clay Loam,Sandy,62,8.38,0.41,228,34,381,23.37,2.19,1.72,Good,
AP_ANP_00469,Padma Kumari,Kharif,2025,Clay Loam,Loamy,94,8.07,0.71,187,23,253,24.2,2.0,1.3,Poor,
AP_ANP_00469,Padma Kumari,Rabi,2025,Clay Loam,Loamy,94,8.07,0.71,187,23,253,24.2,2.0,1.3,Poor,
AP_ANP_00469,Padma Kumari,Summer,2025,Clay Loam,Loamy,94,8.07,0.71,187,23,253,24.2,2.0,1.3,Poor,
AP_ANP_00470,Subba Rao,Kharif,2025,Red Sandy Loam,Clay,110,8.22,0.83,231,50,204,13.37,1.15,1.31,Good,
AP_ANP_00470,Subba Rao,Rabi,2025,Red Sandy Loam,Clay,110,8.22,0.83,231,50,204,13.37,1.15,1.31,Good,
AP_ANP_00470,Subba Rao,Summer,2025,Red Sandy Loam,Clay,110,8.22,0.83,231,50,204,13.37,1.15,1.31,Good,
AP_ANP_00471,Vijayalakshmi,Kharif,2025,Red Loamy Soil,Loamy,69,8.04,0.58,358,40,173,29.19,2.08,1.17,Poor,
AP_ANP_00471,Vijayalakshmi,Rabi,2025,Red Loamy Soil,Loamy,69,8.04,0.58,358,40,173,29.19,2.08,1.17,Poor,
AP_ANP_00471,Vijayalakshmi,Summer,2025,Red Loamy Soil,Loamy,69,8.04,0.58,358,40,173,29.19,2.08,1.17,Poor,
AP_ANP_00472,Nagarjuna Reddy,Kharif,2025,Sandy Loam,Sandy,103,7.17,1.0,279,43,213,27.09,1.23,1.4,Moderate,
AP_ANP_00472,Nagarjuna Reddy,Rabi,2025,Sandy Loam,Sandy,103,7.17,1.0,279,43,213,27.09,1.23,1.4,Moderate,
AP_ANP_00472,Nagarjuna Reddy,Summer,2025,Sandy Loam,Sandy,103,7.17,1.0,279,43,213,27.09,1.23,1.4,Moderate,
AP_ANP_00473,Venkat Ramaiah,Kharif,2025,Red Sandy Loam,Clay,113,7.81,0.56,266,45,140,7.01,0.7,0.67,Poor,
AP_ANP_00473,Venkat Ramaiah,Rabi,2025,Red Sandy Loam,Clay,113,7.81,0.56,266,45,140,7.01,0.7,0.67,Poor,
AP_ANP_00473,Venkat Ramaiah,Summer,2025,Red Sandy Loam,Clay,113,7.81,0.56,266,45,140,7.01,0.7,0.67,Poor,
AP_ANP_00474,Gopal Reddy,Kharif,2025,Clay Loam,Sandy,41,6.99,0.45,365,16,372,9.04,2.91,0.49,Good,
AP_ANP_00474,Gopal Reddy,Rabi,2025,Clay Loam,Sandy,41,6.99,0.45,365,16,372,9.04,2.91,0.49,Good,
AP_ANP_00474,Gopal Reddy,Summer,2025,Clay Loam,Sandy,41,6.99,0.45,365,16,372,9.04,2.91,0.49,Good,
AP_ANP_00475,Bhavani S,Kharif,2025,Clay Loam,Loamy,94,6.71,0.28,294,25,141,9.16,2.77,0.72,Poor,
AP_ANP_00475,Bhavani S,Rabi,2025,Clay Loam,Loamy,94,6.71,0.28,294,25,141,9.16,2.77,0.72,Poor,
AP_ANP_00475,Bhavani S,Summer,2025,Clay Loam,Loamy,94,6.71,0.28,294,25,141,9.16,2.77,0.72,Poor,
AP_ANP_00476,Ravi Teja,Kharif,2025,Red Sandy Loam,Sandy,134,6.01,0.7,269,50,207,6.24,0.99,0.98,Poor,
AP_ANP_00476,Ravi Teja,Rabi,2025,Red Sandy Loam,Sandy,134,6.01,0.7,269,50,207,6.24,0.99,0.98,Poor,
AP_ANP_00476,Ravi Teja,Summer,2025,Red Sandy Loam,Sandy,134,6.01,0.7,269,50,207,6.24,0.99,0.98,Poor,
AP_ANP_00477,Narasimha Rao,Kharif,2025,Sandy Loam,Loamy,91,7.22,0.89,323,35,280,9.76,2.78,1.15,Poor,
AP_ANP_00477,Narasimha Rao,Rabi,2025,Sandy Loam,Loamy,91,7.22,0.89,323,35,280,9.76,2.78,1.15,Poor,
AP_ANP_00477,Narasimha Rao,Summer,2025,Sandy Loam,Loamy,91,7.22,0.89,323,35,280,9.76,2.78,1.15,Poor,
AP_ANP_00478,Anuradha V,Kharif,2025,Red Sandy Loam,Clay,42,7.08,1.05,248,15,217,20.58,2.3,1.63,Poor,
AP_ANP_00478,Anuradha V,Rabi,2025,Red Sandy Loam,Clay,42,7.08,1.05,248,15,217,20.58,2.3,1.63,Poor,
AP_ANP_00478,Anuradha V,Summer,2025,Red Sandy Loam,Clay,42,7.08,1.05,248,15,217,20.58,2.3,1.63,Poor,
AP_ANP_00479,Krishna Murthy,Kharif,2025,Red Sandy Loam,Sandy,64,7.0,0.87,335,15,256,16.61,1.97,1.01,Good,
AP_ANP_00479,Krishna Murthy,Rabi,2025,Red Sandy Loam,Sandy,64,7.0,0.87,335,15,256,16.61,1.97,1.01,Good,
AP_ANP_00479,Krishna Murthy,Summer,2025,Red Sandy Loam,Sandy,64,7.0,0.87,335,15,256,16.61,1.97,1.01,Good,
AP_ANP_00480,Ramesh Kumar,Kharif,2025,Sandy Loam,Loamy,129,7.49,0.68,270,27,162,7.65,1.73,0.85,Moderate,
AP_ANP_00480,Ramesh Kumar,Rabi,2025,Sandy Loam,Loamy,129,7.49,0.68,270,27,162,7.65,1.73,0.85,Moderate,
AP_ANP_00480,Ramesh Kumar,Summer,2025,Sandy Loam,Loamy,129,7.49,0.68,270,27,162,7.65,1.73,0.85,Moderate,
AP_ANP_00481,Subba Rao,Kharif,2025,Black Cotton Soil,Loamy,88,8.24,0.73,162,21,315,22.02,2.1,1.07,Moderate,
AP_ANP_00481,Subba Rao,Rabi,2025,Black Cotton Soil,Loamy,88,8.24,0.73,162,21,315,22.02,2.1,1.07,Moderate,
AP_ANP_00481,Subba Rao,Summer,2025,Black Cotton Soil,Loamy,88,8.24,0.73,162,21,315,22.02,2.1,1.07,Moderate,
AP_ANP_00482,Vijayalakshmi,Kharif,2025,Red Sandy Loam,Clay,118,6.83,0.59,197,9,183,26.42,2.83,1.04,Moderate,
AP_ANP_00482,Vijayalakshmi,Rabi,2025,Red Sandy Loam,Clay,118,6.83,0.59,197,9,183,26.42,2.83,1.04,Moderate,
AP_ANP_00482,Vijayalakshmi,Summer,2025,Red Sandy Loam,Clay,118,6.83,0.59,197,9,183,26.42,2.83,1.04,Moderate,
AP_ANP_00483,Nagarjuna Reddy,Kharif,2025,Sandy Loam,Loamy,83,7.62,0.27,341,43,377,7.7,2.57,1.27,Poor,
AP_ANP_00483,Nagarjuna Reddy,Rabi,2025,Sandy Loam,Loamy,83,7.62,0.27,341,43,377,7.7,2.57,1.27,Poor,
AP_ANP_00483,Nagarjuna Reddy,Summer,2025,Sandy Loam,Loamy,83,7.62,0.27,341,43,377,7.7,2.57,1.27,Poor,
AP_ANP_00484,Venkat Ramaiah,Kharif,2025,Sandy Loam,Loamy,123,8.17,0.29,197,14,168,9.55,1.46,0.41,Good,
AP_ANP_00484,Venkat Ramaiah,Rabi,2025,Sandy Loam,Loamy,123,8.17,0.29,197,14,168,9.55,1.46,0.41,Good,
AP_ANP_00484,Venkat Ramaiah,Summer,2025,Sandy Loam,Loamy,123,8.17,0.29,197,14,168,9.55,1.46,0.41,Good,
AP_ANP_00485,Gopal Reddy,Kharif,2025,Clay Loam,Sandy,54,6.35,0.49,303,28,248,25.91,2.2,1.86,Poor,
AP_ANP_00485,Gopal Reddy,Rabi,2025,Clay Loam,Sandy,54,6.35,0.49,303,28,248,25.91,2.2,1.86,Poor,
AP_ANP_00485,Gopal Reddy,Summer,2025,Clay Loam,Sandy,54,6.35,0.49,303,28,248,25.91,2.2,1.86,Poor,
AP_ANP_00486,Bhavani S,Kharif,2025,Red Loamy Soil,Loamy,147,6.23,0.73,159,24,244,24.8,2.49,1.02,Good,
AP_ANP_00486,Bhavani S,Rabi,2025,Red Loamy Soil,Loamy,147,6.23,0.73,159,24,244,24.8,2.49,1.02,Good,
AP_ANP_00486,Bhavani S,Summer,2025,Red Loamy Soil,Loamy,147,6.23,0.73,159,24,244,24.8,2.49,1.02,Good,
AP_ANP_00487,Ravi Teja,Kharif,2025,Red Loamy Soil,Sandy,137,6.95,0.82,281,25,296,8.1,0.63,1.47,Moderate,
AP_ANP_00487,Ravi Teja,Rabi,2025,Red Loamy Soil,Sandy,137,6.95,0.82,281,25,296,8.1,0.63,1.47,Moderate,
AP_ANP_00487,Ravi Teja,Summer,2025,Red Loamy Soil,Sandy,137,6.95,0.82,281,25,296,8.1,0.63,1.47,Moderate,
AP_ANP_00488,Narasimha Rao,Kharif,2025,Clay Loam,Clay,50,7.56,0.8,222,9,107,11.99,0.67,1.48,Poor,
AP_ANP_00488,Narasimha Rao,Rabi,2025,Clay Loam,Clay,50,7.56,0.8,222,9,107,11.99,0.67,1.48,Poor,
AP_ANP_00488,Narasimha Rao,Summer,2025,Clay Loam,Clay,50,7.56,0.8,222,9,107,11.99,0.67,1.48,Poor,
AP_ANP_00489,Anuradha V,Kharif,2025,Black Cotton Soil,Sandy,145,7.09,0.86,331,28,248,8.42,0.49,1.8,Good,
AP_ANP_00489,Anuradha V,Rabi,2025,Black Cotton Soil,Sandy,145,7.09,0.86,331,28,248,8.42,0.49,1.8,Good,
AP_ANP_00489,Anuradha V,Summer,2025,Black Cotton Soil,Sandy,145,7.09,0.86,331,28,248,8.42,0.49,1.8,Good,
AP_ANP_00490,Suresh Naidu,Kharif,2025,Red Sandy Loam,Sandy,65,7.84,0.24,193,29,143,26.31,0.41,0.19,Good,
AP_ANP_00490,Suresh Naidu,Rabi,2025,Red Sandy Loam,Sandy,65,7.84,0.24,193,29,143,26.31,0.41,0.19,Good,
AP_ANP_00490,Suresh Naidu,Summer,2025,Red Sandy Loam,Sandy,65,7.84,0.24,193,29,143,26.31,0.41,0.19,Good,
AP_ANP_00491,Ramesh Kumar,Kharif,2025,Sandy Loam,Loamy,159,8.43,0.72,234,46,388,15.73,0.5,0.3,Moderate,
AP_ANP_00491,Ramesh Kumar,Rabi,2025,Sandy Loam,Loamy,159,8.43,0.72,234,46,388,15.73,0.5,0.3,Moderate,
AP_ANP_00491,Ramesh Kumar,Summer,2025,Sandy Loam,Loamy,159,8.43,0.72,234,46,388,15.73,0.5,0.3,Moderate,
AP_ANP_00492,Subba Rao,Kharif,2025,Red Loamy Soil,Loamy,91,6.94,1.18,174,18,378,5.91,0.44,1.68,Poor,
AP_ANP_00492,Subba Rao,Rabi,2025,Red Loamy Soil,Loamy,91,6.94,1.18,174,18,378,5.91,0.44,1.68,Poor,
AP_ANP_00492,Subba Rao,Summer,2025,Red Loamy Soil,Loamy,91,6.94,1.18,174,18,378,5.91,0.44,1.68,Poor,
AP_ANP_00493,Vijayalakshmi,Kharif,2025,Red Sandy Loam,Sandy,41,6.66,0.62,375,27,390,26.52,1.23,1.34,Moderate,
AP_ANP_00493,Vijayalakshmi,Rabi,2025,Red Sandy Loam,Sandy,41,6.66,0.62,375,27,390,26.52,1.23,1.34,Moderate,
AP_ANP_00493,Vijayalakshmi,Summer,2025,Red Sandy Loam,Sandy,41,6.66,0.62,375,27,390,26.52,1.23,1.34,Moderate,
AP_ANP_00494,Nagarjuna Reddy,Kharif,2025,Clay Loam,Loamy,83,6.58,0.6,326,18,293,29.25,2.64,1.24,Poor,
AP_ANP_00494,Nagarjuna Reddy,Rabi,2025,Clay Loam,Loamy,83,6.58,0.6,326,18,293,29.25,2.64,1.24,Poor,
AP_ANP_00494,Nagarjuna Reddy,Summer,2025,Clay Loam,Loamy,83,6.58,0.6,326,18,293,29.25,2.64,1.24,Poor,
AP_ANP_00495,Venkat Ramaiah,Kharif,2025,Red Loamy Soil,Clay,121,7.14,0.68,172,23,239,28.12,0.45,1.02,Poor,
AP_ANP_00495,Venkat Ramaiah,Rabi,2025,Red Loamy Soil,Clay,121,7.14,0.68,172,23,239,28.12,0.45,1.02,Poor,
AP_ANP_00495,Venkat Ramaiah,Summer,2025,Red Loamy Soil,Clay,121,7.14,0.68,172,23,239,28.12,0.45,1.02,Poor,
AP_ANP_00496,Gopal Reddy,Kharif,2025,Clay Loam,Loamy,69,6.16,0.52,152,33,203,18.98,1.69,0.29,Good,
AP_ANP_00496,Gopal Reddy,Rabi,2025,Clay Loam,Loamy,69,6.16,0.52,152,33,203,18.98,1.69,0.29,Good,
AP_ANP_00496,Gopal Reddy,Summer,2025,Clay Loam,Loamy,69,6.16,0.52,152,33,203,18.98,1.69,0.29,Good,
AP_ANP_00497,Bhavani S,Kharif,2025,Black Cotton Soil,Loamy,116,8.15,0.89,276,44,381,26.27,1.23,0.17,Moderate,
AP_ANP_00497,Bhavani S,Rabi,2025,Black Cotton Soil,Loamy,116,8.15,0.89,276,44,381,26.27,1.23,0.17,Moderate,
AP_ANP_00497,Bhavani S,Summer,2025,Black Cotton Soil,Loamy,116,8.15,0.89,276,44,381,26.27,1.23,0.17,Moderate,
AP_ANP_00498,Ravi Teja,Kharif,2025,Clay Loam,Sandy,44,6.48,0.92,318,22,347,27.72,2.35,1.39,Good,
AP_ANP_00498,Ravi Teja,Rabi,2025,Clay Loam,Sandy,44,6.48,0.92,318,22,347,27.72,2.35,1.39,Good,
AP_ANP_00498,Ravi Teja,Summer,2025,Clay Loam,Sandy,44,6.48,0.92,318,22,347,27.72,2.35,1.39,Good,
AP_ANP_00499,Narasimha Rao,Kharif,2025,Black Cotton Soil,Sandy,109,7.19,0.43,175,44,250,13.15,1.57,0.38,Good,
AP_ANP_00499,Narasimha Rao,Rabi,2025,Black Cotton Soil,Sandy,109,7.19,0.43,175,44,250,13.15,1.57,0.38,Good,
AP_ANP_00499,Narasimha Rao,Summer,2025,Black Cotton Soil,Sandy,109,7.19,0.43,175,44,250,13.15,1.57,0.38,Good,
AP_ANP_00500,Anuradha V,Kharif,2025,Clay Loam,Clay,55,6.85,1.19,253,23,258,5.53,0.39,0.95,Poor,
AP_ANP_00500,Anuradha V,Rabi,2025,Clay Loam,Clay,55,6.85,1.19,253,23,258,5.53,0.39,0.95,Poor,
AP_ANP_00500,Anuradha V,Summer,2025,Clay Loam,Clay,55,6.85,1.19,253,23,258,5.53,0.39,0.95,Poor,
AP_ANP_00001_C1,Narasimha Rao,Kharif,2025,Black Cotton Soil,Sandy,54,7.83,0.8,252,26,314,6.45,2.64,1.24,Good,
AP_ANP_00001_C2,Ravi Teja,Kharif,2025,Black Cotton Soil,Sandy,54,7.83,0.8,252,26,314,6.45,2.64,1.24,Good,
AP_ANP_00001_C3,Bhavani S,Kharif,2025,Black Cotton Soil,Sandy,54,7.83,0.8,252,26,314,6.45,2.64,1.24,Good,
AP_ANP_00001_C1,Narasimha Rao,Rabi,2025,Black Cotton Soil,Sandy,54,7.83,0.8,252,26,314,6.45,2.64,1.24,Good,
AP_ANP_00001_C2,Ravi Teja,Rabi,2025,Black Cotton Soil,Sandy,54,7.83,0.8,252,26,314,6.45,2.64,1.24,Good,
AP_ANP_00001_C3,Bhavani S,Rabi,2025,Black Cotton Soil,Sandy,54,7.83,0.8,252,26,314,6.45,2.64,1.24,Good,
AP_ANP_00001_C1,Narasimha Rao,Summer,2025,Black Cotton Soil,Sandy,54,7.83,0.8,252,26,314,6.45,2.64,1.24,Good,
AP_ANP_00001_C2,Ravi Teja,Summer,2025,Black Cotton Soil,Sandy,54,7.83,0.8,252,26,314,6.45,2.64,1.24,Good,
AP_ANP_00001_C3,Bhavani S,Summer,2025,Black Cotton Soil,Sandy,54,7.83,0.8,252,26,314,6.45,2.64,1.24,Good,
AP_ANP_00002_C1,Anuradha V,Kharif,2025,Clay Loam,Loamy,127,8.08,0.41,341,28,260,12.61,1.72,0.92,Poor,
AP_ANP_00002_C2,Narasimha Rao,Kharif,2025,Clay Loam,Loamy,127,8.08,0.41,341,28,260,12.61,1.72,0.92,Poor,
AP_ANP_00002_C3,Ravi Teja,Kharif,2025,Clay Loam,Loamy,127,8.08,0.41,341,28,260,12.61,1.72,0.92,Poor,
AP_ANP_00002_C1,Anuradha V,Rabi,2025,Clay Loam,Loamy,127,8.08,0.41,341,28,260,12.61,1.72,0.92,Poor,
AP_ANP_00002_C2,Narasimha Rao,Rabi,2025,Clay Loam,Loamy,127,8.08,0.41,341,28,260,12.61,1.72,0.92,Poor,
AP_ANP_00002_C3,Ravi Teja,Rabi,2025,Clay Loam,Loamy,127,8.08,0.41,341,28,260,12.61,1.72,0.92,Poor,
AP_ANP_00002_C1,Anuradha V,Summer,2025,Clay Loam,Loamy,127,8.08,0.41,341,28,260,12.61,1.72,0.92,Poor,
AP_ANP_00002_C2,Narasimha Rao,Summer,2025,Clay Loam,Loamy,127,8.08,0.41,341,28,260,12.61,1.72,0.92,Poor,
AP_ANP_00002_C3,Ravi Teja,Summer,2025,Clay Loam,Loamy,127,8.08,0.41,341,28,260,12.61,1.72,0.92,Poor,
AP_ANP_00003_C1,Krishna Murthy,Kharif,2025,Sandy Loam,Clay,81,6.12,1.17,164,10,234,9.26,0.48,1.9,Moderate,
AP_ANP_00003_C2,Anuradha V,Kharif,2025,Sandy Loam,Clay,81,6.12,1.17,164,10,234,9.26,0.48,1.9,Moderate,
AP_ANP_00003_C3,Narasimha Rao,Kharif,2025,Sandy Loam,Clay,81,6.12,1.17,164,10,234,9.26,0.48,1.9,Moderate,
AP_ANP_00003_C1,Krishna Murthy,Rabi,2025,Sandy Loam,Clay,81,6.12,1.17,164,10,234,9.26,0.48,1.9,Moderate,
AP_ANP_00003_C2,Anuradha V,Rabi,2025,Sandy Loam,Clay,81,6.12,1.17,164,10,234,9.26,0.48,1.9,Moderate,
AP_ANP_00003_C3,Narasimha Rao,Rabi,2025,Sandy Loam,Clay,81,6.12,1.17,164,10,234,9.26,0.48,1.9,Moderate,
AP_ANP_00003_C1,Krishna Murthy,Summer,2025,Sandy Loam,Clay,81,6.12,1.17,164,10,234,9.26,0.48,1.9,Moderate,
AP_ANP_00003_C2,Anuradha V,Summer,2025,Sandy Loam,Clay,81,6.12,1.17,164,10,234,9.26,0.48,1.9,Moderate,
AP_ANP_00003_C3,Narasimha Rao,Summer,2025,Sandy Loam,Clay,81,6.12,1.17,164,10,234,9.26,0.48,1.9,Moderate,
AP_ANP_00004_C1,Padma Kumari,Kharif,2025,Red Loamy Soil,Sandy,129,6.24,0.88,260,14,363,5.86,2.76,0.59,Moderate,
AP_ANP_00004_C2,Krishna Murthy,Kharif,2025,Red Loamy Soil,Sandy,129,6.24,0.88,260,14,363,5.86,2.76,0.59,Moderate,
AP_ANP_00004_C3,Anuradha V,Kharif,2025,Red Loamy Soil,Sandy,129,6.24,0.88,260,14,363,5.86,2.76,0.59,Moderate,
AP_ANP_00004_C1,Padma Kumari,Rabi,2025,Red Loamy Soil,Sandy,129,6.24,0.88,260,14,363,5.86,2.76,0.59,Moderate,
AP_ANP_00004_C2,Krishna Murthy,Rabi,2025,Red Loamy Soil,Sandy,129,6.24,0.88,260,14,363,5.86,2.76,0.59,Moderate,
AP_ANP_00004_C3,Anuradha V,Rabi,2025,Red Loamy Soil,Sandy,129,6.24,0.88,260,14,363,5.86,2.76,0.59,Moderate,
AP_ANP_00004_C1,Padma Kumari,Summer,2025,Red Loamy Soil,Sandy,129,6.24,0.88,260,14,363,5.86,2.76,0.59,Moderate,
AP_ANP_00004_C2,Krishna Murthy,Summer,2025,Red Loamy Soil,Sandy,129,6.24,0.88,260,14,363,5.86,2.76,0.59,Moderate,
AP_ANP_00004_C3,Anuradha V,Summer,2025,Red Loamy Soil,Sandy,129,6.24,0.88,260,14,363,5.86,2.76,0.59,Moderate,
AP_ANP_00005_C1,Srinivas Reddy,Kharif,2025,Red Loamy Soil,Loamy,132,8.42,0.98,311,17,369,23.18,1.18,1.18,Poor,
