parcel_id,farmer_name,district,mandal,village,survey_no,latitude,longitude,land_area_acres,irrigation_type,soil_type,season,year,crop_type,crop_stage,previous_crop
AP_ANP_00337,Padma Kumari,Anantapur,Putlur,Putlur,SY-1337,14.839545,77.908157,3.7,Rainfed,Clay Loam,Summer,2025,Vegetables,Flowering,
AP_ANP_00338,Srinivas Reddy,Anantapur,Tadipatri,Chukkalur,SY-1338,14.944258,78.003148,2.49,Rainfed,Sandy Loam,Kharif,2025,Foxtail Millet,Flowering,
AP_ANP_00338,Srinivas Reddy,Anantapur,Tadipatri,Chukkalur,SY-1338,14.944258,78.003148,2.49,Rainfed,Red Loamy,Rabi,2025,Sorghum,Flowering,
AP_ANP_00338,Srinivas Reddy,Anantapur,Tadipatri,Chukkalur,SY-1338,14.944258,78.003148,2.49,Borewell,Clay Loam,Summer,2025,Sunflower,Vegetative,
AP_ANP_00339,Venkatesh Rao,Anantapur,Settur,Kailasam,SY-1339,14.403697,77.0113,5.29,Rainfed,Sandy Loam,Kharif,2025,Cotton,Flowering,
AP_ANP_00339,Venkatesh Rao,Anantapur,Settur,Kailasam,SY-1339,14.403697,77.0113,5.29,Borewell,Red Loamy,Rabi,2025,Sunflower,Sowing,
AP_ANP_00339,Venkatesh Rao,Anantapur,Settur,Kailasam,SY-1339,14.403697,77.0113,5.29,Rainfed,Clay Loam,Summer,2025,Vegetables,Sowing,
AP_ANP_00340,Nagarjuna Reddy,Anantapur,Yellanur,Yellanur,SY-1340,14.764394,77.978637,2.84,Rainfed,Sandy Loam,Kharif,2025,Pearl Millet,Flowering,
AP_ANP_00340,Nagarjuna Reddy,Anantapur,Yellanur,Yellanur,SY-1340,14.764394,77.978637,2.84,Rainfed,Black Soil,Rabi,2025,Sorghum,Sowing,
AP_ANP_00340,Nagarjuna Reddy,Anantapur,Yellanur,Yellanur,SY-1340,14.764394,77.978637,2.84,Rainfed,Red Loamy,Summer,2025,Maize,Maturity,
AP_ANP_00341,Venkat Ramaiah,Anantapur,Rayadurg,Veerapuram,SY-1341,14.745757,76.871079,5.97,Rainfed,Black Soil,Kharif,2025,Pearl Millet,Vegetative,
AP_ANP_00341,Venkat Ramaiah,Anantapur,Rayadurg,Veerapuram,SY-1341,14.745757,76.871079,5.97,Rainfed,Clay Loam,Rabi,2025,Sunflower,Maturity,
AP_ANP_00341,Venkat Ramaiah,Anantapur,Rayadurg,Veerapuram,SY-1341,14.745757,76.871079,5.97,Rainfed,Black Soil,Summer,2025,Groundnut,Maturity,
AP_ANP_00342,Gopal Reddy,Anantapur,Peddavaduguru,Kottapalli,SY-1342,15.043587,77.657411,3.28,Rainfed,Black Soil,Kharif,2025,Groundnut,Flowering,
AP_ANP_00342,Gopal Reddy,Anantapur,Peddavaduguru,Kottapalli,SY-1342,15.043587,77.657411,3.28,Borewell,Clay Loam,Rabi,2025,Bengal Gram,Flowering,
AP_ANP_00342,Gopal Reddy,Anantapur,Peddavaduguru,Kottapalli,SY-1342,15.043587,77.657411,3.28,Rainfed,Red Sandy Loam,Summer,2025,Sunflower,Maturity,
AP_ANP_00343,Bhavani S,Anantapur,Kanekal,Udegolam,SY-1343,14.772191,77.040036,2.88,Rainfed,Red Sandy Loam,Kharif,2025,Pearl Millet,Flowering,
AP_ANP_00343,Bhavani S,Anantapur,Kanekal,Udegolam,SY-1343,14.772191,77.040036,2.88,Borewell,Black Soil,Rabi,2025,Sorghum,Vegetative,
AP_ANP_00343,Bhavani S,Anantapur,Kanekal,Udegolam,SY-1343,14.772191,77.040036,2.88,Rainfed,Red Loamy,Summer,2025,Sunflower,Flowering,
AP_ANP_00344,Ravi Teja,Anantapur,Bukkaraya Samudram,Chedulla,SY-1344,14.728804,77.639289,5.52,Rainfed,Black Soil,Kharif,2025,Foxtail Millet,Vegetative,
AP_ANP_00344,Ravi Teja,Anantapur,Bukkaraya Samudram,Chedulla,SY-1344,14.728804,77.639289,5.52,Rainfed,Black Soil,Rabi,2025,Groundnut,Vegetative,
AP_ANP_00344,Ravi Teja,Anantapur,Bukkaraya Samudram,Chedulla,SY-1344,14.728804,77.639289,5.52,Rainfed,Red Loamy,Summer,2025,Groundnut,Maturity,
AP_ANP_00345,Narasimha Rao,Anantapur,Kambadur,Ramagiri,SY-1345,14.30482,77.238346,7.59,Borewell,Red Sandy Loam,Kharif,2025,Cotton,Sowing,
AP_ANP_00345,Narasimha Rao,Anantapur,Kambadur,Ramagiri,SY-1345,14.30482,77.238346,7.59,Rainfed,Clay Loam,Rabi,2025,Bengal Gram,Flowering,
AP_ANP_00345,Narasimha Rao,Anantapur,Kambadur,Ramagiri,SY-1345,14.30482,77.238346,7.59,Borewell,Sandy Loam,Summer,2025,Maize,Maturity,
AP_ANP_00346,Anuradha V,Anantapur,Rayadurg,Veerapuram,SY-1346,14.650531,76.885448,3.38,Borewell,Red Loamy,Kharif,2025,Groundnut,Sowing,
AP_ANP_00346,Anuradha V,Anantapur,Rayadurg,Veerapuram,SY-1346,14.650531,76.885448,3.38,Rainfed,Clay Loam,Rabi,2025,Bengal Gram,Sowing,
AP_ANP_00346,Anuradha V,Anantapur,Rayadurg,Veerapuram,SY-1346,14.650531,76.885448,3.38,Rainfed,Red Sandy Loam,Summer,2025,Groundnut,Flowering,
AP_ANP_00347,Krishna Murthy,Anantapur,Tadipatri,Sajjaladinne,SY-1347,14.873492,78.008045,7.5,Borewell,Sandy Loam,Kharif,2025,Foxtail Millet,Sowing,
AP_ANP_00347,Krishna Murthy,Anantapur,Tadipatri,Sajjaladinne,SY-1347,14.873492,78.008045,7.5,Rainfed,Clay Loam,Rabi,2025,Bengal Gram,Flowering,
AP_ANP_00347,Krishna Murthy,Anantapur,Tadipatri,Sajjaladinne,SY-1347,14.873492,78.008045,7.5,Rainfed,Red Loamy,Summer,2025,Sunflower,Flowering,
AP_ANP_00348,Padma Kumari,Anantapur,Kalyandurg,Golli,SY-1348,14.518057,77.05654,2.25,Borewell,Sandy Loam,Kharif,2025,Foxtail Millet,Sowing,
AP_ANP_00348,Padma Kumari,Anantapur,Kalyandurg,Golli,SY-1348,14.518057,77.05654,2.25,Borewell,Sandy Loam,Rabi,2025,Groundnut,Maturity,
AP_ANP_00348,Padma Kumari,Anantapur,Kalyandurg,Golli,SY-1348,14.518057,77.05654,2.25,Rainfed,Red Sandy Loam,Summer,2025,Vegetables,Sowing,
AP_ANP_00349,Srinivas Reddy,Anantapur,D. Hirehal,Hindupur,SY-1349,15.101449,76.938209,1.76,Rainfed,Sandy Loam,Kharif,2025,Paddy,Sowing,
AP_ANP_00349,Srinivas Reddy,Anantapur,D. Hirehal,Hindupur,SY-1349,15.101449,76.938209,1.76,Rainfed,Red Sandy Loam,Rabi,2025,Sunflower,Sowing,
AP_ANP_00349,Srinivas Reddy,Anantapur,D. Hirehal,Hindupur,SY-1349,15.101449,76.938209,1.76,Borewell,Sandy Loam,Summer,2025,Sunflower,Maturity,
AP_ANP_00350,Vijayalakshmi,Anantapur,Garladinne,Kalluru,SY-1350,14.816996,77.642232,6.65,Borewell,Black Soil,Kharif,2025,Red Gram,Sowing,
AP_ANP_00350,Vijayalakshmi,Anantapur,Garladinne,Kalluru,SY-1350,14.816996,77.642232,6.65,Rainfed,Clay Loam,Rabi,2025,Groundnut,Sowing,
AP_ANP_00350,Vijayalakshmi,Anantapur,Garladinne,Kalluru,SY-1350,14.816996,77.642232,6.65,Rainfed,Red Sandy Loam,Summer,2025,Maize,Flowering,
AP_ANP_00351,Nagarjuna Reddy,Anantapur,Bommanahal,Kalludevanahalli,SY-1351,15.025526,77.030271,4.78,Rainfed,Red Sandy Loam,Kharif,2025,Groundnut,Vegetative,
AP_ANP_00351,Nagarjuna Reddy,Anantapur,Bommanahal,Kalludevanahalli,SY-1351,15.025526,77.030271,4.78,Rainfed,Red Loamy,Rabi,2025,Bengal Gram,Flowering,
AP_ANP_00351,Nagarjuna Reddy,Anantapur,Bommanahal,Kalludevanahalli,SY-1351,15.025526,77.030271,4.78,Rainfed,Red Sandy Loam,Summer,2025,Groundnut,Vegetative,
AP_ANP_00352,Venkat Ramaiah,Anantapur,D. Hirehal,Dodagatta,SY-1352,15.149146,76.930462,2.81,Rainfed,Black Soil,Kharif,2025,Paddy,Flowering,
AP_ANP_00352,Venkat Ramaiah,Anantapur,D. Hirehal,Dodagatta,SY-1352,15.149146,76.930462,2.81,Borewell,Red Sandy Loam,Rabi,2025,Bengal Gram,Flowering,
AP_ANP_00352,Venkat Ramaiah,Anantapur,D. Hirehal,Dodagatta,SY-1352,15.149146,76.930462,2.81,Borewell,Red Loamy,Summer,2025,Vegetables,Flowering,
AP_ANP_00353,Gopal Reddy,Anantapur,Gummagatta,Bhairavanithippa,SY-1353,14.62357,76.902846,6.52,Borewell,Black Soil,Kharif,2025,Paddy,Flowering,
AP_ANP_00353,Gopal Reddy,Anantapur,Gummagatta,Bhairavanithippa,SY-1353,14.62357,76.902846,6.52,Rainfed,Red Loamy,Rabi,2025,Sorghum,Flowering,
AP_ANP_00353,Gopal Reddy,Anantapur,Gummagatta,Bhairavanithippa,SY-1353,14.62357,76.902846,6.52,Rainfed,Red Loamy,Summer,2025,Sunflower,Vegetative,
AP_ANP_00354,Bhavani S,Anantapur,Vidapanakal,Vidapanakal,SY-1354,15.031975,77.223452,7.9,Rainfed,Red Sandy Loam,Kharif,2025,Cotton,Maturity,
AP_ANP_00354,Bhavani S,Anantapur,Vidapanakal,Vidapanakal,SY-1354,15.031975,77.223452,7.9,Borewell,Black Soil,Rabi,2025,Bengal Gram,Sowing,
AP_ANP_00354,Bhavani S,Anantapur,Vidapanakal,Vidapanakal,SY-1354,15.031975,77.223452,7.9,Rainfed,Red Sandy Loam,Summer,2025,Groundnut,Flowering,
AP_ANP_00355,Ravi Teja,Anantapur,Vidapanakal,Vidapanakal,SY-1355,15.040018,77.181988,0.64,Borewell,Red Sandy Loam,Kharif,2025,Pearl Millet,Vegetative,
AP_ANP_00355,Ravi Teja,Anantapur,Vidapanakal,Vidapanakal,SY-1355,15.040018,77.181988,0.64,Rainfed,Black Soil,Rabi,2025,Bengal Gram,Vegetative,
AP_ANP_00355,Ravi Teja,Anantapur,Vidapanakal,Vidapanakal,SY-1355,15.040018,77.181988,0.64,Rainfed,Clay Loam,Summer,2025,Maize,Flowering,
AP_ANP_00356,Narasimha Rao,Anantapur,Gummagatta,Gummagatta,SY-1356,14.676066,76.940591,2.98,Borewell,Red Loamy,Kharif,2025,Red Gram,Flowering,
AP_ANP_00356,Narasimha Rao,Anantapur,Gummagatta,Gummagatta,SY-1356,14.676066,76.940591,2.98,Rainfed,Red Sandy Loam,Rabi,2025,Groundnut,Flowering,
AP_ANP_00356,Narasimha Rao,Anantapur,Gummagatta,Gummagatta,SY-1356,14.676066,76.940591,2.98,Borewell,Black Soil,Summer,2025,Sunflower,Maturity,
AP_ANP_00357,Anuradha V,Anantapur,Bukkaraya Samudram,Govindapalli,SY-1357,14.672424,77.652576,6.21,Borewell,Sandy Loam,Kharif,2025,Groundnut,Vegetative,
AP_ANP_00357,Anuradha V,Anantapur,Bukkaraya Samudram,Govindapalli,SY-1357,14.672424,77.652576,6.21,Rainfed,Red Sandy Loam,Rabi,2025,Sorghum,Flowering,
AP_ANP_00357,Anuradha V,Anantapur,Bukkaraya Samudram,Govindapalli,SY-1357,14.672424,77.652576,6.21,Borewell,Clay Loam,Summer,2025,Groundnut,Flowering,
AP_ANP_00358,Krishna Murthy,Anantapur,Anantapur Urban,Anantapur City,SY-1358,14.681809,77.597028,7.51,Rainfed,Black Soil,Kharif,2025,Foxtail Millet,Flowering,
AP_ANP_00358,Krishna Murthy,Anantapur,Anantapur Urban,Anantapur City,SY-1358,14.681809,77.597028,7.51,Borewell,Clay Loam,Rabi,2025,Maize,Flowering,
AP_ANP_00358,Krishna Murthy,Anantapur,Anantapur Urban,Anantapur City,SY-1358,14.681809,77.597028,7.51,Rainfed,Clay Loam,Summer,2025,Sunflower,Vegetative,
AP_ANP_00359,Padma Kumari,Anantapur,Singanamala,Singanamala,SY-1359,14.81901,77.672939,1.76,Rainfed,Clay Loam,Kharif,2025,Paddy,Vegetative,
AP_ANP_00359,Padma Kumari,Anantapur,Singanamala,Singanamala,SY-1359,14.81901,77.672939,1.76,Borewell,Sandy Loam,Rabi,2025,Bengal Gram,Vegetative,
AP_ANP_00359,Padma Kumari,Anantapur,Singanamala,Singanamala,SY-1359,14.81901,77.672939,1.76,Borewell,Sandy Loam,Summer,2025,Sunflower,Sowing,
AP_ANP_00360,Subba Rao,Anantapur,Tadipatri,Sajjaladinne,SY-1360,14.899458,78.007729,6.01,Rainfed,Black Soil,Kharif,2025,Pearl Millet,Sowing,
AP_ANP_00360,Subba Rao,Anantapur,Tadipatri,Sajjaladinne,SY-1360,14.899458,78.007729,6.01,Rainfed,Red Loamy,Rabi,2025,Sorghum,Sowing,
AP_ANP_00360,Subba Rao,Anantapur,Tadipatri,Sajjaladinne,SY-1360,14.899458,78.007729,6.01,Canal,Sandy Loam,Summer,2025,Vegetables,Vegetative,
AP_ANP_00361,Vijayalakshmi,Anantapur,Kudair,Kammuru,SY-1361,14.684323,77.369107,7.54,Borewell,Red Loamy,Kharif,2025,Foxtail Millet,Flowering,
AP_ANP_00361,Vijayalakshmi,Anantapur,Kudair,Kammuru,SY-1361,14.684323,77.369107,7.54,Rainfed,Clay Loam,Rabi,2025,Bengal Gram,Maturity,
AP_ANP_00361,Vijayalakshmi,Anantapur,Kudair,Kammuru,SY-1361,14.684323,77.369107,7.54,Rainfed,Red Loamy,Summer,2025,Sunflower,Vegetative,
AP_ANP_00362,Nagarjuna Reddy,Anantapur,Kambadur,Nuthimadugu,SY-1362,14.360756,77.267031,1.98,Rainfed,Clay Loam,Kharif,2025,Red Gram,Maturity,
AP_ANP_00362,Nagarjuna Reddy,Anantapur,Kambadur,Nuthimadugu,SY-1362,14.360756,77.267031,1.98,Rainfed,Black Soil,Rabi,2025,Bengal Gram,Maturity,
AP_ANP_00362,Nagarjuna Reddy,Anantapur,Kambadur,Nuthimadugu,SY-1362,14.360756,77.267031,1.98,Rainfed,Black Soil,Summer,2025,Groundnut,Vegetative,
AP_ANP_00363,Venkat Ramaiah,Anantapur,Kudair,Kammuru,SY-1363,14.743209,77.379122,3.6,Borewell,Red Loamy,Kharif,2025,Groundnut,Sowing,
AP_ANP_00363,Venkat Ramaiah,Anantapur,Kudair,Kammuru,SY-1363,14.743209,77.379122,3.6,Rainfed,Sandy Loam,Rabi,2025,Sunflower,Maturity,
AP_ANP_00363,Venkat Ramaiah,Anantapur,Kudair,Kammuru,SY-1363,14.743209,77.379122,3.6,Rainfed,Red Sandy Loam,Summer,2025,Maize,Sowing,
AP_ANP_00364,Gopal Reddy,Anantapur,Anantapur Rural,Kandukur,SY-1364,14.679149,77.647044,2.24,Rainfed,Red Sandy Loam,Kharif,2025,Groundnut,Maturity,
AP_ANP_00364,Gopal Reddy,Anantapur,Anantapur Rural,Kandukur,SY-1364,14.679149,77.647044,2.24,Rainfed,Red Sandy Loam,Rabi,2025,Bengal Gram,Sowing,
AP_ANP_00364,Gopal Reddy,Anantapur,Anantapur Rural,Kandukur,SY-1364,14.679149,77.647044,2.24,Canal,Red Loamy,Summer,2025,Sunflower,Flowering,
AP_ANP_00365,Bhavani S,Anantapur,Kundurpi,B.Yaleru,SY-1365,14.307848,77.035275,4.51,Borewell,Clay Loam,Kharif,2025,Red Gram,Sowing,
AP_ANP_00365,Bhavani S,Anantapur,Kundurpi,B.Yaleru,SY-1365,14.307848,77.035275,4.51,Rainfed,Red Sandy Loam,Rabi,2025,Sorghum,Vegetative,
AP_ANP_00365,Bhavani S,Anantapur,Kundurpi,B.Yaleru,SY-1365,14.307848,77.035275,4.51,Rainfed,Clay Loam,Summer,2025,Groundnut,Vegetative,
AP_ANP_00366,Ravi Teja,Anantapur,Beluguppa,Duddekunta,SY-1366,14.764622,77.167313,7.04,Borewell,Red Sandy Loam,Kharif,2025,Red Gram,Vegetative,
AP_ANP_00366,Ravi Teja,Anantapur,Beluguppa,Duddekunta,SY-1366,14.764622,77.167313,7.04,Rainfed,Red Sandy Loam,Rabi,2025,Groundnut,Vegetative,
AP_ANP_00366,Ravi Teja,Anantapur,Beluguppa,Duddekunta,SY-1366,14.764622,77.167313,7.04,Rainfed,Red Loamy,Summer,2025,Vegetables,Sowing,
AP_ANP_00367,Narasimha Rao,Anantapur,Peddavaduguru,Kottapalli,SY-1367,14.968804,77.681449,2.84,Rainfed,Red Loamy,Kharif,2025,Foxtail Millet,Flowering,
AP_ANP_00367,Narasimha Rao,Anantapur,Peddavaduguru,Kottapalli,SY-1367,14.968804,77.681449,2.84,Borewell,Clay Loam,Rabi,2025,Maize,Maturity,
AP_ANP_00367,Narasimha Rao,Anantapur,Peddavaduguru,Kottapalli,SY-1367,14.968804,77.681449,2.84,Borewell,Red Sandy Loam,Summer,2025,Vegetables,Sowing,
AP_ANP_00368,Anuradha V,Anantapur,Peddapappur,Peddapappur,SY-1368,14.879219,77.804808,6.12,Borewell,Clay Loam,Kharif,2025,Pearl Millet,Maturity,
AP_ANP_00368,Anuradha V,Anantapur,Peddapappur,Peddapappur,SY-1368,14.879219,77.804808,6.12,Rainfed,Red Loamy,Rabi,2025,Bengal Gram,Vegetative,
AP_ANP_00368,Anuradha V,Anantapur,Peddapappur,Peddapappur,SY-1368,14.879219,77.804808,6.12,Rainfed,Red Loamy,Summer,2025,Sunflower,Sowing,
AP_ANP_00369,Krishna Murthy,Anantapur,D. Hirehal,Hindupur,SY-1369,15.136759,76.954924,5.86,Borewell,Clay Loam,Kharif,2025,Foxtail Millet,Vegetative,
AP_ANP_00369,Krishna Murthy,Anantapur,D. Hirehal,Hindupur,SY-1369,15.136759,76.954924,5.86,Borewell,Clay Loam,Rabi,2025,Bengal Gram,Sowing,
AP_ANP_00369,Krishna Murthy,Anantapur,D. Hirehal,Hindupur,SY-1369,15.136759,76.954924,5.86,Borewell,Red Loamy,Summer,2025,Groundnut,Maturity,
AP_ANP_00370,Ramesh Kumar,Anantapur,Singanamala,Singanamala,SY-1370,14.825349,77.678776,0.79,Rainfed,Sandy Loam,Kharif,2025,Groundnut,Flowering,
AP_ANP_00370,Ramesh Kumar,Anantapur,Singanamala,Singanamala,SY-1370,14.825349,77.678776,0.79,Borewell,Clay Loam,Rabi,2025,Bengal Gram,Vegetative,
AP_ANP_00370,Ramesh Kumar,Anantapur,Singanamala,Singanamala,SY-1370,14.825349,77.678776,0.79,Borewell,Black Soil,Summer,2025,Vegetables,Flowering,
AP_ANP_00371,Subba Rao,Anantapur,Pamidi,Pamidi,SY-1371,14.941384,77.554611,3.06,Rainfed,Sandy Loam,Kharif,2025,Paddy,Maturity,
AP_ANP_00371,Subba Rao,Anantapur,Pamidi,Pamidi,SY-1371,14.941384,77.554611,3.06,Rainfed,Clay Loam,Rabi,2025,Maize,Maturity,
AP_ANP_00371,Subba Rao,Anantapur,Pamidi,Pamidi,SY-1371,14.941384,77.554611,3.06,Borewell,Sandy Loam,Summer,2025,Maize,Flowering,
AP_ANP_00372,Vijayalakshmi,Anantapur,Peddavaduguru,Peddavaduguru,SY-1372,14.986568,77.612799,2.05,Rainfed,Black Soil,Kharif,2025,Paddy,Sowing,
AP_ANP_00372,Vijayalakshmi,Anantapur,Peddavaduguru,Peddavaduguru,SY-1372,14.986568,77.612799,2.05,Rainfed,Black Soil,Rabi,2025,Sunflower,Vegetative,
AP_ANP_00372,Vijayalakshmi,Anantapur,Peddavaduguru,Peddavaduguru,SY-1372,14.986568,77.612799,2.05,Borewell,Sandy Loam,Summer,2025,Groundnut,Sowing,
AP_ANP_00373,Nagarjuna Reddy,Anantapur,Vajrakarur,Chabala,SY-1373,15.020137,77.420332,0.81,Borewell,Red Loamy,Kharif,2025,Paddy,Maturity,
AP_ANP_00373,Nagarjuna Reddy,Anantapur,Vajrakarur,Chabala,SY-1373,15.020137,77.420332,0.81,Rainfed,Red Loamy,Rabi,2025,Sorghum,Maturity,
AP_ANP_00373,Nagarjuna Reddy,Anantapur,Vajrakarur,Chabala,SY-1373,15.020137,77.420332,0.81,Rainfed,Red Loamy,Summer,2025,Sunflower,Sowing,
AP_ANP_00374,Venkat Ramaiah,Anantapur,Pamidi,Gajula Palli,SY-1374,14.962345,77.63451,4.12,Rainfed,Red Loamy,Kharif,2025,Pearl Millet,Vegetative,
AP_ANP_00374,Venkat Ramaiah,Anantapur,Pamidi,Gajula Palli,SY-1374,14.962345,77.63451,4.12,Borewell,Clay Loam,Rabi,2025,Sorghum,Vegetative,
AP_ANP_00374,Venkat Ramaiah,Anantapur,Pamidi,Gajula Palli,SY-1374,14.962345,77.63451,4.12,Rainfed,Clay Loam,Summer,2025,Groundnut,Sowing,
AP_ANP_00375,Gopal Reddy,Anantapur,Vajrakarur,Vajrakarur,SY-1375,15.045313,77.345708,5.02,Rainfed,Red Loamy,Kharif,2025,Groundnut,Flowering,
AP_ANP_00375,Gopal Reddy,Anantapur,Vajrakarur,Vajrakarur,SY-1375,15.045313,77.345708,5.02,Rainfed,Red Loamy,Rabi,2025,Maize,Sowing,
AP_ANP_00375,Gopal Reddy,Anantapur,Vajrakarur,Vajrakarur,SY-1375,15.045313,77.345708,5.02,Rainfed,Clay Loam,Summer,2025,Vegetables,Sowing,
AP_ANP_00376,Bhavani S,Anantapur,Kundurpi,Tumbiniganur,SY-1376,14.25673,77.022618,2.58,Rainfed,Clay Loam,Kharif,2025,Paddy,Maturity,
AP_ANP_00376,Bhavani S,Anantapur,Kundurpi,Tumbiniganur,SY-1376,14.25673,77.022618,2.58,Rainfed,Sandy Loam,Rabi,2025,Bengal Gram,Maturity,
AP_ANP_00376,Bhavani S,Anantapur,Kundurpi,Tumbiniganur,SY-1376,14.25673,77.022618,2.58,Rainfed,Red Loamy,Summer,2025,Sunflower,Vegetative,
AP_ANP_00377,Ravi Teja,Anantapur,Vidapanakal,Vidapanakal,SY-1377,15.040571,77.242609,1.14,Rainfed,Sandy Loam,Kharif,2025,Paddy,Sowing,
AP_ANP_00377,Ravi Teja,Anantapur,Vidapanakal,Vidapanakal,SY-1377,15.040571,77.242609,1.14,Rainfed,Clay Loam,Rabi,2025,Bengal Gram,Sowing,
AP_ANP_00377,Ravi Teja,Anantapur,Vidapanakal,Vidapanakal,SY-1377,15.040571,77.242609,1.14,Borewell,Red Loamy,Summer,2025,Vegetables,Flowering,
AP_ANP_00378,Narasimha Rao,Anantapur,Gooty,Gooty,SY-1378,15.115678,77.654647,4.83,Borewell,Red Sandy Loam,Kharif,2025,Foxtail Millet,Maturity,
AP_ANP_00378,Narasimha Rao,Anantapur,Gooty,Gooty,SY-1378,15.115678,77.654647,4.83,Borewell,Red Sandy Loam,Rabi,2025,Sorghum,Sowing,
AP_ANP_00378,Narasimha Rao,Anantapur,Gooty,Gooty,SY-1378,15.115678,77.654647,4.83,Rainfed,Red Sandy Loam,Summer,2025,Sunflower,Sowing,
AP_ANP_00379,Anuradha V,Anantapur,Kundurpi,B.Yaleru,SY-1379,14.326973,76.97036,5.4,Rainfed,Sandy Loam,Kharif,2025,Cotton,Vegetative,
AP_ANP_00379,Anuradha V,Anantapur,Kundurpi,B.Yaleru,SY-1379,14.326973,76.97036,5.4,Rainfed,Clay Loam,Rabi,2025,Maize,Sowing,
AP_ANP_00379,Anuradha V,Anantapur,Kundurpi,B.Yaleru,SY-1379,14.326973,76.97036,5.4,Borewell,Red Loamy,Summer,2025,Maize,Maturity,
AP_ANP_00380,Suresh Naidu,Anantapur,Bukkaraya Samudram,Chedulla,SY-1380,14.747696,77.680913,6.86,Rainfed,Black Soil,Kharif,2025,Red Gram,Vegetative,
AP_ANP_00380,Suresh Naidu,Anantapur,Bukkaraya Samudram,Chedulla,SY-1380,14.747696,77.680913,6.86,Rainfed,Red Sandy Loam,Rabi,2025,Sunflower,Maturity,
AP_ANP_00380,Suresh Naidu,Anantapur,Bukkaraya Samudram,Chedulla,SY-1380,14.747696,77.680913,6.86,Rainfed,Red Sandy Loam,Summer,2025,Vegetables,Maturity,
AP_ANP_00381,Ramesh Kumar,Anantapur,D. Hirehal,D. Hirehal,SY-1381,15.119556,76.964001,2.37,Rainfed,Black Soil,Kharif,2025,Paddy,Vegetative,
AP_ANP_00381,Ramesh Kumar,Anantapur,D. Hirehal,D. Hirehal,SY-1381,15.119556,76.964001,2.37,Borewell,Red Loamy,Rabi,2025,Groundnut,Flowering,
AP_ANP_00381,Ramesh Kumar,Anantapur,D. Hirehal,D. Hirehal,SY-1381,15.119556,76.964001,2.37,Canal,Sandy Loam,Summer,2025,Vegetables,Sowing,
AP_ANP_00382,Subba Rao,Anantapur,Peddavaduguru,Peddavaduguru,SY-1382,15.003807,77.653811,7.49,Rainfed,Clay Loam,Kharif,2025,Pearl Millet,Sowing,
AP_ANP_00382,Subba Rao,Anantapur,Peddavaduguru,Peddavaduguru,SY-1382,15.003807,77.653811,7.49,Rainfed,Black Soil,Rabi,2025,Sorghum,Vegetative,
AP_ANP_00382,Subba Rao,Anantapur,Peddavaduguru,Peddavaduguru,SY-1382,15.003807,77.653811,7.49,Borewell,Sandy Loam,Summer,2025,Vegetables,Vegetative,
AP_ANP_00383,Vijayalakshmi,Anantapur,Putlur,Kondapuram,SY-1383,14.819068,77.930819,3.52,Rainfed,Clay Loam,Kharif,2025,Foxtail Millet,Sowing,
AP_ANP_00383,Vijayalakshmi,Anantapur,Putlur,Kondapuram,SY-1383,14.819068,77.930819,3.52,Rainfed,Clay Loam,Rabi,2025,Bengal Gram,Vegetative,
AP_ANP_00383,Vijayalakshmi,Anantapur,Putlur,Kondapuram,SY-1383,14.819068,77.930819,3.52,Rainfed,Sandy Loam,Summer,2025,Groundnut,Sowing,
AP_ANP_00384,Nagarjuna Reddy,Anantapur,Kambadur,Ramagiri,SY-1384,14.352691,77.238149,2.05,Rainfed,Sandy Loam,Kharif,2025,Foxtail Millet,Flowering,
AP_ANP_00384,Nagarjuna Reddy,Anantapur,Kambadur,Ramagiri,SY-1384,14.352691,77.238149,2.05,Borewell,Sandy Loam,Rabi,2025,Maize,Vegetative,
AP_ANP_00384,Nagarjuna Reddy,Anantapur,Kambadur,Ramagiri,SY-1384,14.352691,77.238149,2.05,Rainfed,Red Loamy,Summer,2025,Groundnut,Sowing,
AP_ANP_00385,Venkat Ramaiah,Anantapur,Yellanur,Venkatapuram,SY-1385,14.74498,77.927298,7.35,Borewell,Black Soil,Kharif,2025,Cotton,Sowing,
AP_ANP_00385,Venkat Ramaiah,Anantapur,Yellanur,Venkatapuram,SY-1385,14.74498,77.927298,7.35,Borewell,Sandy Loam,Rabi,2025,Groundnut,Flowering,
AP_ANP_00385,Venkat Ramaiah,Anantapur,Yellanur,Venkatapuram,SY-1385,14.74498,77.927298,7.35,Rainfed,Red Loamy,Summer,2025,Sunflower,Vegetative,
AP_ANP_00386,Gopal Reddy,Anantapur,Guntakal,Guntakal,SY-1386,15.124951,77.345975,2.11,Borewell,Black Soil,Kharif,2025,Groundnut,Vegetative,
AP_ANP_00386,Gopal Reddy,Anantapur,Guntakal,Guntakal,SY-1386,15.124951,77.345975,2.11,Borewell,Sandy Loam,Rabi,2025,Sunflower,Sowing,
AP_ANP_00386,Gopal Reddy,Anantapur,Guntakal,Guntakal,SY-1386,15.124951,77.345975,2.11,Rainfed,Red Loamy,Summer,2025,Maize,Maturity,
AP_ANP_00387,Bhavani S,Anantapur,Kambadur,Kambadur,SY-1387,14.358614,77.172134,7.82,Rainfed,Sandy Loam,Kharif,2025,Pearl Millet,Flowering,
AP_ANP_00387,Bhavani S,Anantapur,Kambadur,Kambadur,SY-1387,14.358614,77.172134,7.82,Borewell,Red Loamy,Rabi,2025,Bengal Gram,Flowering,
